,name
1637,robert baratheon
1638,eddard stark
1639,robert baratheon
1640,eddard stark
1641,robert baratheon
1642,eddard stark
1643,varys
1644,eddard stark
1645,varys
1646,eddard stark
1647,petyr baelish
1648,eddard stark
1649,robert baratheon
1650,eddard stark
1651,robert baratheon
1652,varys
1653,grand maester pycelle
1654,renly baratheon
1655,petyr baelish
1656,eddard stark
1657,robert baratheon
1658,eddard stark
1659,robert baratheon
1660,eddard stark
1661,robert baratheon
1662,eddard stark
1663,jory cassel
1664,petyr baelish
1665,eddard stark
1666,petyr baelish
1667,eddard stark
1668,petyr baelish
1669,eddard stark
1670,petyr baelish
1671,eddard stark
1672,jory cassel
1673,eddard stark
1674,lysa arryn
1675,catelyn stark
1676,lysa arryn
1677,robin arryn
1678,lysa arryn
1679,robin arryn
1680,lysa arryn
1681,tyrion lannister
1682,lysa arryn
1683,tyrion lannister
1684,robin arryn
1685,lysa arryn
1686,robin arryn
1687,lysa arryn
1688,catelyn stark
1689,lysa arryn
1690,mord
1691,loras tyrell
1692,renly baratheon
1693,loras tyrell
1694,renly baratheon
1695,loras tyrell
1696,renly baratheon
1697,loras tyrell
1698,renly baratheon
1699,loras tyrell
1700,renly baratheon
1701,loras tyrell
1702,renly baratheon
1703,loras tyrell
1704,renly baratheon
1705,loras tyrell
1706,renly baratheon
1707,loras tyrell
1708,renly baratheon
1709,loras tyrell
1710,renly baratheon
1711,loras tyrell
1712,renly baratheon
1713,loras tyrell
1714,renly baratheon
1715,loras tyrell
1716,renly baratheon
1717,loras tyrell
1718,renly baratheon
1719,loras tyrell
1720,renly baratheon
1721,loras tyrell
1722,renly baratheon
1723,loras tyrell
1724,renly baratheon
1725,loras tyrell
1726,renly baratheon
1727,loras tyrell
1728,renly baratheon
1729,renly baratheon
1730,loras tyrell
1731,renly baratheon
1732,loras tyrell
1733,loras tyrell
1734,cersei lannister
1735,robert baratheon
1736,cersei lannister
1737,robert baratheon
1738,cersei lannister
1739,robert baratheon
1740,cersei lannister
1741,robert baratheon
1742,cersei lannister
1743,robert baratheon
1744,cersei lannister
1745,robert baratheon
1746,cersei lannister
1747,robert baratheon
1748,cersei lannister
1749,robert baratheon
1750,cersei lannister
1751,robert baratheon
1752,cersei lannister
1753,robert baratheon
1754,cersei lannister
1755,robert baratheon
1756,cersei lannister
1757,robert baratheon
1758,cersei lannister
1759,robert baratheon
1760,cersei lannister
1761,robert baratheon
1762,cersei lannister
1763,robert baratheon
1764,cersei lannister
1765,robert baratheon
1766,cersei lannister
1767,mhaegen
1768,mhaegen
1769,eddard stark
1770,mhaegen
1771,eddard stark
1772,mhaegen
1773,eddard stark
1774,petyr baelish
1775,eddard stark
1776,petyr baelish
1777,eddard stark
1778,petyr baelish
1779,eddard stark
1780,petyr baelish
1781,eddard stark
1782,eddard stark
1783,jory cassel
1784,jaime lannister
1785,jory cassel
1786,jaime lannister
1787,petyr baelish
1788,jaime lannister
1789,eddard stark
1790,jaime lannister
1791,eddard stark
1792,petyr baelish
1793,jaime lannister
1794,jory cassel
1795,jaime lannister
1796,eddard stark
1797,jaime lannister
1798,jaime lannister
1799,eddard stark
1800,cersei lannister
1801,eddard stark
1802,robert baratheon
1803,cersei lannister
1804,eddard stark
1805,cersei lannister
1806,eddard stark
1807,cersei lannister
1808,robert baratheon
1809,eddard stark
1810,cersei lannister
1811,robert baratheon
1812,eddard stark
1813,cersei lannister
1814,robert baratheon
1815,cersei lannister
1816,cersei lannister
1817,robert baratheon
1818,robert baratheon
1819,eddard stark
1820,robert baratheon
1821,eddard stark
1822,robert baratheon
1823,eddard stark
1824,robert baratheon
1825,eddard stark
1826,robert baratheon
1827,eddard stark
1828,robert baratheon
1829,irri
1830,irri
1831,daenerys targaryen
1832,robb stark
1833,bran stark
1834,theon greyjoy
1835,robb stark
1836,theon greyjoy
1837,robb stark
1838,theon greyjoy
1839,robb stark
1840,theon greyjoy
1841,robb stark
1842,theon greyjoy
1843,robb stark
1844,robb stark
1845,theon greyjoy
1846,bran stark
1847,osha
1848,bran stark
1849,wildling
1850,osha
1851,wildling
1852,bran stark
1853,wildling
1854,bran stark
1855,wildling
1856,osha
1857,wildling
1858,robb stark
1859,bran stark
1860,wildling
1861,bran stark
1862,wildling
1863,robb stark
1864,bran stark
1865,theon greyjoy
1866,robb stark
1867,theon greyjoy
1868,robb stark
1869,theon greyjoy
1870,robb stark
1871,osha
1872,robb stark
1873,tyrion lannister
1874,mord
1875,tyrion lannister
1876,mord
1877,tyrion lannister
1878,mord
1879,tyrion lannister
1880,mord
1881,arya stark
1882,syrio forel
1883,arya stark
1884,syrio forel
1885,arya stark
1886,syrio forel
1887,arya stark
1888,syrio forel
1889,syrio forel
1890,syrio forel
1891,syrio forel
1892,viserys targaryen
1893,jorah mormont
1894,viserys targaryen
1895,viserys targaryen
1896,jorah mormont
1897,jorah mormont
1898,viserys targaryen
1899,jorah mormont
1900,daenerys targaryen
1901,viserys targaryen
1902,jorah mormont
1903,jorah mormont
1904,viserys targaryen
1905,jorah mormont
1906,viserys targaryen
1907,jorah mormont
1908,viserys targaryen
1909,jorah mormont
1910,viserys targaryen
1911,jorah mormont
1912,viserys targaryen
1913,jorah mormont
1914,viserys targaryen
1915,jorah mormont
1916,tyrion lannister
1917,mord
1918,tyrion lannister
1919,tyrion lannister
1920,mord
1921,tyrion lannister
1922,mord
1923,tyrion lannister
1924,mord
1925,tyrion lannister
1926,lysa arryn
1927,tyrion lannister
1928,lysa arryn
1929,tyrion lannister
1930,lysa arryn
1931,robin arryn
1932,lysa arryn
1933,tyrion lannister
1934,catelyn stark
1935,tyrion lannister
1936,lysa arryn
1937,tyrion lannister
1938,lysa arryn
1939,tyrion lannister
1940,lysa arryn
1941,lysa arryn
1942,tyrion lannister
1943,lysa arryn
1944,knight
1945,knight
1946,knight
1947,knight
1948,knight
1949,robin arryn
1950,lysa arryn
1951,ser vardis
1952,tyrion lannister
1953,lysa arryn
1954,tyrion lannister
1955,ser vardis
1956,tyrion lannister
1957,lysa arryn
1958,tyrion lannister
1959,lysa arryn
1960,tyrion lannister
1961,tyrion lannister
1962,lysa arryn
1963,bronn
1964,lancel lannister
1965,robert baratheon
1966,renly baratheon
1967,robert baratheon
1968,barriston
1969,robert baratheon
1970,renly baratheon
1971,robert baratheon
1972,renly baratheon
1973,robert baratheon
1974,renly baratheon
1975,robert baratheon
1976,barristan selmy
1977,robert baratheon
1978,renly baratheon
1979,robert baratheon
1980,renly baratheon
1981,man
1982,grand maester pycelle
1983,man
1984,grand maester pycelle
1985,petyr baelish
1986,eddard stark
1987,man
1988,petyr baelish
1989,eddard stark
1990,grand maester pycelle
1991,petyr baelish
1992,grand maester pycelle
1993,petyr baelish
1994,grand maester pycelle
1995,eddard stark
1996,eddard stark
1997,beric dondarrion
1998,eddard stark
1999,grand maester pycelle
2000,eddard stark
2001,grand maester pycelle
2002,eddard stark
2003,petyr baelish
2004,eddard stark
2005,robin arryn
2006,lysa arryn
2007,bronn
2008,robin arryn
2009,tyrion lannister
2010,tyrion lannister
2011,mordane
2012,sansa stark
2013,mordane
2014,sansa stark
2015,mordane
2016,sansa stark
2017,mordane
2018,sansa stark
2019,mordane
2020,sansa stark
2021,mordane
2022,sansa stark
2023,mordane
2024,sansa stark
2025,mordane
2026,mordane
2027,sansa stark
2028,joffrey lannister
2029,sansa stark
2030,joffrey lannister
2031,sansa stark
2032,joffrey lannister
2033,theon greyjoy
2034,ros
2035,theon greyjoy
2036,ros
2037,theon greyjoy
2038,ros
2039,theon greyjoy
2040,ros
2041,theon greyjoy
2042,ros
2043,theon greyjoy
2044,ros
2045,theon greyjoy
2046,ros
2047,theon greyjoy
2048,ros
2049,eddard stark
2050,sansa stark
2051,eddard stark
2052,sansa stark
2053,arya stark
2054,eddard stark
2055,sansa stark
2056,arya stark
2057,eddard stark
2058,arya stark
2059,sansa stark
2060,arya stark
2061,eddard stark
2062,sansa stark
2063,arya stark
2064,sansa stark
2065,eddard stark
2066,sansa stark
2067,arya stark
2068,sansa stark
2069,eddard stark
2070,viserys targaryen
2071,daenerys targaryen
2072,viserys targaryen
2073,jorah mormont
2074,viserys targaryen
2075,viserys targaryen
2076,jorah mormont
2077,viserys targaryen
2078,khal drogo
2079,viserys targaryen
2080,daenerys targaryen
2081,viserys targaryen
2082,jorah mormont
2083,viserys targaryen
2084,viserys targaryen
2085,viserys targaryen
2086,daenerys targaryen
2087,viserys targaryen
2088,viserys targaryen
2089,jorah mormont
2090,daenerys targaryen
2091,viserys targaryen
2092,viserys targaryen
2093,khal drogo
2094,jorah mormont
2095,daenerys targaryen
2096,jaime lannister
2097,tywin lannister
2098,tywin lannister
2099,jaime lannister
2100,tywin lannister
2101,jaime lannister
2102,tywin lannister
2103,jaime lannister
2104,jaime lannister
2105,tywin lannister
2106,tywin lannister
2107,jaime lannister
2108,tywin lannister
2109,jaime lannister
2110,tywin lannister
2111,jaime lannister
2112,tywin lannister
2113,jaime lannister
2114,tywin lannister
2115,jaime lannister
2116,tywin lannister
2117,tywin lannister
2118,cersei lannister
2119,eddard stark
2120,cersei lannister
2121,eddard stark
2122,eddard stark
2123,cersei lannister
2124,eddard stark
2125,cersei lannister
2126,cersei lannister
2127,eddard stark
2128,cersei lannister
2129,cersei lannister
2130,eddard stark
2131,cersei lannister
2132,eddard stark
2133,cersei lannister
2134,eddard stark
2135,cersei lannister
2136,eddard stark
2137,cersei lannister
2138,eddard stark
2139,cersei lannister
2140,eddard stark
2141,cersei lannister
2142,ros
2143,petyr baelish
2144,ros
2145,petyr baelish
2146,ros
2147,petyr baelish
2148,ros
2149,petyr baelish
2150,ros
2151,petyr baelish
2152,ros
2153,petyr baelish
2154,ros
2155,petyr baelish
2156,ros
2157,petyr baelish
2158,theon greyjoy
2159,osha
2160,theon greyjoy
2161,osha
2162,theon greyjoy
2163,osha
2164,theon greyjoy
2165,osha
2166,theon greyjoy
2167,osha
2168,theon greyjoy
2169,osha
2170,theon greyjoy
2171,osha
2172,theon greyjoy
2173,osha
2174,theon greyjoy
2175,osha
2176,theon greyjoy
2177,osha
2178,theon greyjoy
2179,maester luwin
2180,theon greyjoy
2181,maester luwin
2182,maester luwin
2183,osha
2184,osha
2185,maester luwin
2186,osha
2187,maester luwin
2188,osha
2189,maester luwin
2190,osha
2191,maester luwin
2192,osha
2193,sam tarly
2194,jon snow
2195,sam tarly
2196,jon snow
2197,night watch stable boy
2198,jon snow
2199,renly baratheon
2200,robert baratheon
2201,robert baratheon
2202,cersei lannister
2203,robert baratheon
2204,eddard stark
2205,robert baratheon
2206,robert baratheon
2207,eddard stark
2208,robert baratheon
2209,eddard stark
2210,robert baratheon
2211,eddard stark
2212,barristan selmy
2213,eddard stark
2214,lord varys
2215,barristan selmy
2216,eddard stark
2217,lord varys
2218,eddard stark
2219,lord varys
2220,khal drogo
2221,daenerys targaryen
2222,khal drogo
2223,daenerys targaryen
2224,khal drogo
2225,daenerys targaryen
2226,khal drogo
2227,daenerys targaryen
2228,daenerys targaryen
2229,khal drogo
2230,daenerys targaryen
2231,jorah mormont
2232,daenerys targaryen
2233,jorah mormont
2234,daenerys targaryen
2235,jorah mormont
2236,daenerys targaryen
2237,jorah mormont
2238,deanerys targarian
2239,jorah mormont
2240,little bird
2241,wine merchant
2242,daenerys targaryen
2243,wine merchant
2244,doreah
2245,wine merchant
2246,daenerys targaryen
2247,wine merchant
2248,daenerys targaryen
2249,wine merchant
2250,rakharo
2251,wine merchant
2252,daenerys targaryen
2253,jorah mormont
2254,rakharo
2255,daenerys targaryen
2256,jorah mormont
2257,wine merchant
2258,jorah mormont
2259,jorah mormont
2260,wine merchant
2261,daenerys targaryen
2262,wine merchant
2263,wine merchant
2264,jorah mormont
2265,wine merchant
2266,daenerys targaryen
2267,doreah
2268,jorah mormont
2269,jeor mormont
2270,jon snow
2271,jeor mormont
2272,jon snow
2273,jeor mormont
2274,sam tarly
2275,jeor mormont
2276,sam tarly
2277,sam tarly
2278,jeor mormont
2279,jaremy rykker
2280,othell yarwyck
2281,maester aemon
2282,jon snow
2283,maester aemon
2284,jon snow
2285,maester aemon
2286,jon snow
2287,maester aemon
2288,sam tarly
2289,jon snow
2290,pypar
2291,sam tarly
2292,pypar
2293,sam tarly
2294,sam tarly
2295,jon snow
2296,sam tarly
2297,renly baratheon
2298,eddard stark
2299,renly baratheon
2300,eddard stark
2301,renly baratheon
2302,eddard stark
2303,renly baratheon
2304,eddard stark
2305,renly baratheon
2306,tell me something
2307,eddard stark
2308,eddard stark
2309,tomard
2310,eddard stark
2311,petyr baelish
2312,eddard stark
2313,petyr baelish
2314,eddard stark
2315,petyr baelish
2316,eddard stark
2317,petyr baelish
2318,eddard stark
2319,petyr baelish
2320,eddard stark
2321,petyr baelish
2322,eddard stark
2323,petyr baelish
2324,eddard stark
2325,eddard stark
2326,petyr baelish
2327,eddard stark
2328,petyr baelish
2329,eddard stark
2330,petyr baelish
2331,daenerys targaryen
2332,daenerys targaryen
2333,khal drogo
2334,khal drogo
2335,king joffrey
2336,cersei lannister
2337,eddard stark
2338,cersei lannister
2339,king joffrey
2340,eddard stark
2341,janos slynt
2342,eddard stark
2343,petyr baelish
2344,petyr baelish
2345,syrio forel
2346,syrio forel
2347,steward of house stark
2348,septa mordane
2349,sansa stark
2350,septa mordane
2351,sansa stark
2352,septa mordane
2353,syrio forel
2354,arya stark
2355,syrio forel
2356,arya stark
2357,syrio forel
2358,arya stark
2359,syrio forel
2360,meryn trant
2361,syrio forel
2362,meryn trant
2363,arya stark
2364,arya stark
2365,maryn trant
2366,syrio forel
2367,kings guard
2368,syrio forel
2369,kings guard
2370,syrio forel
2371,meryn trant
2372,syrio forel
2373,meryn trant
2374,syrio forel
2375,arya stark
2376,syrio forel
2377,syrio forel
2378,arya stark
2379,syrio forel
2380,arya stark
2381,sansa stark
2382,sandor clegane
2383,arya stark
2384,stable boy
2385,arya stark
2386,stable boy
2387,arya stark
2388,stable boy
2389,arya stark
2390,lord varys
2391,eddard stark
2392,lord varys
2393,eddard stark
2394,lord varys
2395,eddard stark
2396,lord varys
2397,eddard stark
2398,lord varys
2399,eddard stark
2400,lord varys
2401,eddard stark
2402,lord varys
2403,eddard stark
2404,lord varys
2405,eddard stark
2406,lord varys
2407,jeor mormont
2408,othell yarwyck
2409,jeor mormont
2410,jon snow
2411,jeor mormont
2412,sam tarly
2413,othell yarwyck
2414,sam tarly
2415,jon snow
2416,othell yarwyck
2417,jeor mormont
2418,othell yarwyck
2419,ser alliser
2420,nights watch brother
2421,jeor mormont
2422,jon snow
2423,jeor mormont
2424,jeor mormont
2425,jon snow
2426,jeor mormont
2427,lord varys
2428,grand maester pycelle
2429,sansa stark
2430,cersei lannister
2431,grand maester pycelle
2432,sansa stark
2433,petyr baelish
2434,cersei lannister
2435,sansa stark
2436,cersei lannister
2437,sansa stark
2438,cersei lannister
2439,sansa stark
2440,cersei lannister
2441,sansa stark
2442,cersei lannister
2443,robb stark
2444,maester luwin
2445,robb stark
2446,maester luwin
2447,robb stark
2448,robin arryn
2449,lysa arryn
2450,catelyn stark
2451,robin arryn
2452,lysa arryn
2453,catelyn stark
2454,lysa arryn
2455,catelyn stark
2456,lysa arryn
2457,catelyn stark
2458,lysa arryn
2459,tyrion lannister
2460,shagga
2461,tyrion lannister
2462,tyrion lannister
2463,tywin lannister
2464,tyrion lannister
2465,tywin lannister
2466,tywin lannister
2467,bronn
2468,tyrion lannister
2469,tywin lannister
2470,tyrion lannister
2471,jaime lannister
2472,kevan lannister
2473,tyrion lannister
2474,tywin lannister
2475,tyrion lannister
2476,tywin lannister
2477,tyrion lannister
2478,kevan lannister
2479,tywin lannister
2480,tyrion lannister
2481,messenger
2482,tywin lannister
2483,kevan lannister
2484,tywin lannister
2485,shagga
2486,rodrik cassal
2487,greatjon umber
2488,robb stark
2489,theon greyjoy
2490,catelyn stark
2491,theon greyjoy
2492,greatjon umber
2493,stark guard
2494,greatjon umber
2495,robb stark
2496,stark guard
2497,robb stark
2498,lannister scout
2499,robb stark
2500,catelyn stark
2501,robb stark
2502,lannister scout
2503,greatjon umber
2504,robb stark
2505,robb stark
2506,greatjon umber
2507,grand maester pycelle
2508,sansa stark
2509,grand maester pycelle
2510,sansa stark
2511,grand maester pycelle
2512,cersei lannister
2513,barristan selmy
2514,cersei lannister
2515,barristan selmy
2516,cersei lannister
2517,king joffrey
2518,barristan selmy
2519,cersei lannister
2520,barristan selmy
2521,cersei lannister
2522,lord varys
2523,barristan selmy
2524,petyr baelish
2525,barristan selmy
2526,kings landing page
2527,sansa stark
2528,king joffrey
2529,kings landing page
2530,cersei lannister
2531,sansa stark
2532,sansa stark
2533,grand maester pycelle
2534,king joffrey
2535,sansa stark
2536,petyr baelish
2537,sansa stark
2538,king joffrey
2539,sansa stark
2540,lord varys
2541,grand maester pycelle
2542,king joffrey
2543,sansa stark
2544,king joffrey
